Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
38580,05-May-18,E1003,31,4,£24.00
83778,17-Dec-16,E1071,5,40,"£2,500.00"
22801,21-Jan-15,E1040,10,28,£597.80
49148,14-Oct-17,E1037,53,60,"£1,170.00"
78092,25-Aug-15,E1075,3,1,£18.40
37489,03-May-15,E1033,53,21,£409.50
59216,10-Feb-17,E1078,50,50,"£1,050.00"
9474,30-Apr-16,E1087,71,21,£156.45
19421,26-Dec-18,E1088,8,16,£288.00
50638,17-Dec-18,E1057,14,30,£210.00
72808,16-Aug-17,E1073,62,20,"£1,620.00"
71021,29-Aug-16,E1040,47,3,£72.00
71669,13-Mar-17,E1073,57,25,"£1,140.00"
9580,19-Sep-16,E1043,17,30,£465.00
25549,10-Jan-16,E1032,46,25,£375.00
23786,05-Oct-16,E1004,7,20,£380.00
27560,17-Mar-15,E1066,18,18,£684.00
40948,08-Jan-16,E1007,1,5,£195.00
19728,21-Jul-17,E1089,10,10,£213.50
54498,01-Oct-15,E1039,21,12,£312.00
80631,06-Feb-18,E1015,66,28,£504.00
40701,28-May-18,E1089,34,15,£150.00
28482,08-Oct-18,E1057,33,8,£112.00
75095,11-Jul-15,E1021,56,35,£332.50
30627,12-May-15,E1016,32,40,£720.00
55910,04-Apr-16,E1041,39,2,£40.00
8638,12-Oct-16,E1089,46,15,£225.00
62577,06-Apr-18,E1002,25,8,£249.84
21460,31-Oct-17,E1048,65,30,£360.00
70800,12-Apr-18,E1005,51,30,"£1,140.00"
87015,14-Jan-16,E1070,71,20,£149.00
31627,11-Dec-15,E1084,25,18,£562.14
76518,16-Feb-18,E1046,4,80,"£2,720.00"
12142,05-Jan-18,E1038,48,12,£209.40
70824,24-Sep-18,E1072,71,12,£89.40
74253,14-Aug-15,E1050,37,10,£530.00
23776,25-Oct-16,E1041,12,12,"£3,162.00"
52667,12-Apr-18,E1089,15,18,£387.00
50452,14-Oct-18,E1020,11,21,£267.75
20947,29-Dec-15,E1038,76,60,"£1,995.00"
63888,11-Jun-17,E1004,66,35,£630.00
72373,29-Dec-16,E1076,26,42,£882.00
53287,23-Sep-18,E1021,37,2,£106.00
80396,15-Sep-16,E1027,63,12,£120.00
8169,14-Jun-15,E1044,9,15,£330.00
23153,16-May-15,E1018,73,20,£600.00
64380,16-Jul-17,E1070,56,21,£199.50
47840,21-Aug-15,E1077,37,20,"£1,060.00"
43127,19-Jun-18,E1001,28,28,£532.00
46873,29-Mar-17,E1086,25,60,"£1,873.80"
6963,19-Mar-17,E1078,41,30,"£1,044.00"
57459,12-Nov-17,E1054,75,30,"£1,317.00"
62314,10-Feb-18,E1058,72,30,£270.00
31665,03-Jun-15,E1088,49,12,£393.60
26471,28-Sep-17,E1021,7,24,£456.00
56960,14-Jul-18,E1057,72,40,£360.00
41176,29-Jan-16,E1052,63,10,£100.00
51449,20-Dec-15,E1007,3,30,£552.00
55172,14-Jul-18,E1075,69,35,"£4,332.65"
12538,14-Dec-16,E1063,44,3,£42.00
49115,22-Jul-17,E1058,33,14,£196.00
64844,02-Aug-18,E1021,59,10,£439.00
35567,03-Apr-18,E1006,60,30,£375.00
33783,13-Oct-18,E1078,10,20,£427.00
32368,20-Oct-15,E1034,17,20,£310.00
30341,22-Dec-16,E1066,22,60,£270.00
33487,13-May-15,E1014,24,16,£311.20
66618,10-Jan-18,E1077,52,5,£275.00
64873,15-Aug-18,E1081,29,25,"£1,150.00"
53494,16-Oct-17,E1018,40,30,"£2,910.00"
20609,26-Mar-16,E1049,27,24,£744.00
42823,17-Oct-17,E1046,32,5,£90.00
75798,13-Sep-17,E1011,40,30,"£2,910.00"
69087,07-Dec-18,E1052,16,20,£50.00
31406,07-Oct-16,E1076,50,15,£315.00
52586,11-Feb-18,E1068,10,18,£384.30
79056,31-Aug-17,E1038,48,60,"£1,047.00"
35351,18-Dec-17,E1019,75,30,"£1,317.00"
59011,17-Jun-15,E1004,49,36,"£1,180.80"
89567,28-Oct-15,E1083,33,15,£210.00
26675,17-Jan-18,E1043,62,7,£567.00
40571,04-Mar-15,E1034,29,20,£920.00
22140,13-Jun-18,E1068,75,60,"£2,634.00"
33766,08-Sep-15,E1043,56,15,£142.50
84649,22-Feb-16,E1046,43,10,£400.00
64103,18-Feb-15,E1007,57,10,£456.00
42084,16-Aug-15,E1057,54,30,£232.50
29784,04-Feb-16,E1055,62,5,£405.00
86647,26-Jun-16,E1001,61,20,£280.00
35410,01-Nov-18,E1005,22,10,£45.00
6508,27-Jul-18,E1042,68,20,£184.00
84203,23-Nov-17,E1001,71,25,£186.25
24578,19-Mar-15,E1002,56,14,£133.00
19384,25-Sep-15,E1081,51,25,£950.00
32754,25-Jul-17,E1039,77,14,£133.00
43926,20-Oct-15,E1028,62,5,£405.00
54302,03-Feb-15,E1024,64,30,£855.00
59759,10-Aug-16,E1048,47,25,£600.00
12257,08-Aug-18,E1085,18,20,£760.00
6878,17-May-15,E1014,23,12,£432.00
62187,07-Oct-15,E1082,37,8,£424.00
55402,14-Nov-18,E1068,70,20,£465.00
86581,19-Feb-15,E1039,22,6,£27.00
19295,26-Jul-18,E1060,25,21,£655.83
86148,30-Jul-17,E1086,45,30,£390.00
58863,02-Apr-15,E1082,5,20,"£1,250.00"
66659,08-Nov-16,E1021,66,70,"£1,260.00"
40142,08-Dec-18,E1025,61,10,£140.00
83743,18-Mar-18,E1030,17,25,£387.50
40907,22-Nov-17,E1082,36,12,£204.00
13160,02-Oct-18,E1034,65,12,£144.00
40544,22-Nov-16,E1028,43,3,£120.00
32903,25-Oct-16,E1045,25,18,£562.14
28114,28-Jun-17,E1015,41,14,£487.20
68797,28-Feb-16,E1037,22,15,£67.50
87599,29-Aug-16,E1071,17,15,£232.50
69934,26-Apr-16,E1052,62,10,£810.00
18992,04-Dec-17,E1074,65,10,£120.00
19333,10-Jul-15,E1009,46,3,£45.00
46843,28-Oct-18,E1062,68,36,£331.20
46112,09-Jan-17,E1038,59,36,"£1,580.40"
54275,02-Apr-18,E1060,15,50,"£1,075.00"
42083,06-Sep-15,E1039,5,50,"£3,125.00"
82734,09-Jan-15,E1010,1,10,£390.00
65834,18-Oct-18,E1049,62,10,£810.00
30515,10-May-18,E1086,69,12,"£1,485.48"
75841,16-Aug-18,E1054,20,9,£225.00
13440,28-Nov-18,E1051,61,6,£84.00
74165,09-Jun-18,E1031,26,50,"£1,050.00"
45219,05-Oct-15,E1021,24,15,£291.75
54245,21-Dec-18,E1020,74,40,£650.00
48489,27-May-17,E1051,64,39,"£1,111.50"
14458,28-Dec-15,E1040,64,50,"£1,425.00"
28205,31-Aug-16,E1008,18,35,"£1,330.00"
78780,28-May-15,E1060,57,70,"£3,192.00"
83454,28-Apr-16,E1018,45,39,£507.00
16876,03-Oct-15,E1057,58,120,"£1,680.00"
43518,04-Dec-16,E1037,71,84,£625.80
30233,07-Jul-15,E1071,33,50,£700.00
52612,09-Mar-16,E1066,48,16,£279.20
88104,28-Apr-18,E1021,63,16,£160.00
68647,29-Sep-17,E1088,39,20,£400.00
46941,01-Feb-17,E1073,43,80,"£3,200.00"
35432,21-Sep-18,E1025,62,25,"£2,025.00"
37251,20-Dec-18,E1073,7,6,£114.00
69787,20-Jun-17,E1013,57,6,£273.60
88992,14-Mar-15,E1060,36,4,£68.00
46724,28-Dec-17,E1003,53,9,£175.50
38055,10-Dec-18,E1060,67,5,£246.50
69724,21-Jan-16,E1062,35,15,£315.75
82951,03-Sep-18,E1021,12,16,"£4,216.00"
12156,14-Jul-15,E1080,13,40,£530.00
58249,03-Nov-16,E1086,54,10,£77.50
84954,24-Apr-15,E1007,19,8,£100.00
48609,07-Aug-16,E1074,42,5,£129.45
67876,21-Mar-16,E1024,23,3,£108.00
67174,28-Jan-15,E1026,63,6,£60.00
81533,06-Feb-16,E1079,57,10,£456.00
8818,03-Jul-17,E1033,61,40,£560.00
62379,30-Aug-16,E1022,10,20,£427.00
52903,26-Aug-16,E1027,21,24,£624.00
28115,05-Apr-16,E1054,61,25,£350.00
53100,19-May-18,E1052,34,18,£180.00
63358,04-Mar-15,E1028,37,6,£318.00
53226,07-Jun-18,E1052,32,25,£450.00
60826,16-May-16,E1058,55,15,£225.00
63945,04-May-16,E1012,8,15,£270.00
78640,20-Aug-17,E1006,26,60,"£1,260.00"
56340,25-May-18,E1055,53,10,£195.00
19953,26-Apr-16,E1005,28,2,£38.00
61705,06-Dec-15,E1005,27,30,£930.00
6881,28-Nov-18,E1075,50,15,£315.00
49243,02-Feb-18,E1081,70,10,£232.50
52206,02-May-18,E1038,20,8,£200.00
24882,03-Nov-16,E1026,46,30,£450.00
28566,17-Apr-16,E1082,54,50,£387.50
73065,09-May-15,E1015,66,30,£540.00
68537,24-Aug-18,E1023,77,3,£28.50
46504,16-Jun-15,E1063,53,9,£175.50
68425,14-Oct-17,E1014,25,8,£249.84
33854,16-Oct-18,E1087,38,20,£640.00
47845,04-May-17,E1070,61,10,£140.00
51070,17-Aug-18,E1028,51,14,£532.00
85311,21-May-18,E1046,4,25,£850.00
77843,04-Oct-17,E1016,48,40,£698.00
67340,26-Mar-18,E1088,28,20,£380.00
89355,13-Jun-15,E1026,39,50,"£1,000.00"
10191,11-Nov-18,E1050,75,2,£87.80
89003,17-Feb-15,E1083,67,24,"£1,183.20"
68663,15-Mar-16,E1034,5,15,£937.50
80521,16-Nov-17,E1065,34,24,£240.00
27957,25-Oct-17,E1071,66,50,£900.00
70491,21-Jun-15,E1072,12,24,"£6,324.00"
56917,29-Dec-16,E1017,74,10,£162.50
69649,26-Feb-15,E1058,48,10,£174.50
25607,18-Mar-18,E1037,49,10,£328.00
51741,21-Aug-17,E1051,3,5,£92.00
24886,09-Dec-18,E1016,45,15,£195.00
38851,06-Feb-15,E1061,65,50,£600.00
74653,28-Jun-17,E1047,50,10,£210.00
80308,05-Sep-17,E1066,29,30,"£1,380.00"
6347,09-Jan-17,E1044,10,20,£427.00
6035,31-Oct-17,E1020,65,15,£180.00
23024,14-Apr-17,E1027,63,35,£350.00
71773,14-Feb-17,E1078,14,20,£140.00
42354,20-Oct-18,E1008,39,9,£180.00
62559,07-Jul-16,E1084,38,30,£960.00
34609,19-Nov-18,E1073,42,21,£543.69
65061,05-Jun-18,E1003,23,6,£216.00
22368,24-Sep-16,E1045,50,1,£21.00
57005,20-Aug-15,E1071,35,7,£147.35
10268,18-Jan-17,E1084,4,15,£510.00
21106,29-Mar-17,E1003,50,8,£168.00
70501,23-Jul-18,E1069,5,6,£375.00
47439,14-Aug-15,E1010,36,15,£255.00
12232,20-Sep-15,E1055,13,35,£463.75
20438,22-May-15,E1040,24,30,£583.50
86471,12-Feb-15,E1058,45,40,£520.00
5250,19-Sep-18,E1004,37,60,"£3,180.00"
9800,14-Nov-18,E1081,54,4,£31.00
60158,10-Oct-16,E1014,31,35,£210.00
41753,22-Feb-15,E1022,70,36,£837.00
33643,19-Nov-15,E1085,65,9,£108.00
16721,29-Dec-18,E1037,69,24,"£2,970.96"
16896,25-Sep-15,E1070,72,15,£135.00
13571,05-Jan-17,E1050,19,30,£375.00
83016,28-Feb-18,E1007,64,70,"£1,995.00"
48917,27-Feb-18,E1004,11,7,£89.25
65495,22-Aug-16,E1085,69,7,£866.53
32113,03-Oct-18,E1015,69,10,"£1,237.90"
78566,11-Nov-16,E1058,29,40,"£1,840.00"
66575,28-Jul-18,E1080,55,30,£450.00
24046,20-Dec-16,E1076,77,10,£95.00
40106,23-May-18,E1007,15,24,£516.00
82089,15-Mar-16,E1024,20,60,"£1,500.00"
11171,28-Feb-15,E1077,61,14,£196.00
75217,29-Apr-18,E1077,43,10,£400.00
60879,09-Mar-17,E1002,5,48,"£3,000.00"
49566,24-Oct-17,E1026,14,100,£700.00
52122,27-Dec-15,E1081,8,55,£990.00
38284,31-Jan-16,E1055,66,10,£180.00
88846,19-Mar-16,E1039,61,8,£112.00
50191,12-Jul-15,E1056,18,10,£380.00
44907,23-Oct-17,E1079,47,6,£144.00
45451,28-Nov-16,E1074,36,20,£340.00
29355,24-Feb-18,E1068,67,40,"£1,972.00"
75525,27-Feb-16,E1016,55,40,£600.00
23427,22-Sep-18,E1088,37,18,£954.00
6391,10-Jul-17,E1079,14,30,£210.00
70435,20-May-17,E1064,72,15,£135.00
81829,01-Mar-17,E1077,19,30,£375.00
67836,06-Dec-17,E1040,32,6,£108.00
56773,06-Mar-15,E1032,22,14,£63.00
28874,15-Dec-16,E1006,60,24,£300.00
65180,27-Aug-18,E1084,32,10,£180.00
83025,11-Jun-16,E1041,18,30,"£1,140.00"
81985,13-Apr-16,E1074,38,20,£640.00
35227,31-May-17,E1028,40,20,"£1,940.00"
11355,22-Nov-17,E1076,55,30,£450.00
83747,19-May-16,E1035,23,18,£648.00
80119,15-Nov-18,E1025,38,35,"£1,120.00"
7569,01-Feb-18,E1070,50,20,£420.00
72716,09-Apr-18,E1003,10,40,£854.00
79840,07-Dec-15,E1081,13,24,£318.00
26324,25-Nov-17,E1050,16,30,£75.00
57400,22-Apr-18,E1003,51,20,£760.00
42822,06-Nov-18,E1048,72,30,£270.00
56407,13-Sep-15,E1032,18,18,£684.00
53921,19-Sep-18,E1018,64,25,£712.50
87345,06-Apr-16,E1022,58,20,£280.00
71825,18-Jan-17,E1011,6,3,£54.00
25416,10-Jul-15,E1059,77,12,£114.00
33678,08-Mar-18,E1066,54,18,£139.50
58026,27-Mar-18,E1086,46,20,£300.00
18094,19-Jul-16,E1011,14,15,£105.00
88063,26-Feb-15,E1050,37,10,£530.00
43562,02-Jul-17,E1035,48,50,£872.50
27986,02-Oct-17,E1023,43,20,£800.00
56356,21-Apr-16,E1041,26,10,£210.00
46428,28-Dec-16,E1021,73,25,£750.00
8414,19-Aug-15,E1070,69,70,"£8,665.30"
89762,22-Feb-17,E1038,21,6,£156.00
7147,02-Oct-17,E1052,55,25,£375.00
74581,16-Jul-18,E1007,59,16,£702.40
69774,01-Aug-18,E1014,16,18,£45.00
56672,21-Jun-17,E1056,26,25,£525.00
78776,15-Oct-18,E1010,41,18,£626.40
14518,19-Jan-17,E1084,25,35,"£1,093.05"
8898,03-Jun-15,E1056,54,10,£77.50
73886,12-Oct-18,E1052,10,3,£64.05
14947,29-Dec-17,E1063,58,60,£840.00
63395,15-Aug-17,E1086,38,40,"£1,280.00"
49388,20-Apr-15,E1069,34,5,£50.00
72778,07-Nov-17,E1062,24,30,£583.50
22753,08-Mar-16,E1007,50,35,£735.00
8361,29-Oct-18,E1056,3,60,"£1,104.00"
52632,29-Mar-16,E1061,53,15,£292.50
66781,02-Jul-17,E1006,67,28,"£1,380.40"
67917,14-May-16,E1044,27,11,£341.00
63184,17-Sep-17,E1022,60,10,£125.00
28994,26-Feb-15,E1022,19,15,£187.50
47490,09-Apr-17,E1085,30,12,£115.80
13556,11-Nov-18,E1078,59,50,"£2,195.00"
25376,06-Apr-16,E1063,64,18,£513.00
75110,07-Oct-15,E1019,61,25,£350.00
36894,22-May-16,E1033,3,40,£736.00
45277,25-Aug-15,E1056,38,10,£320.00
37628,28-Mar-17,E1075,50,14,£294.00
26618,20-Dec-17,E1003,69,2,£247.58
47092,03-Aug-16,E1048,39,6,£120.00
63483,28-Mar-16,E1044,13,30,£397.50
23174,10-Apr-16,E1027,41,10,£348.00
37605,25-Oct-16,E1026,22,6,£27.00
45095,03-Nov-16,E1045,24,12,£233.40
82496,01-Dec-17,E1015,42,10,£258.90
22894,10-Aug-18,E1074,11,21,£267.75
40705,29-Dec-17,E1040,61,20,£280.00
22998,02-Jan-17,E1042,30,10,£96.50
28790,16-Dec-18,E1052,22,18,£81.00
56755,06-Aug-17,E1009,67,20,£986.00
86216,17-Dec-16,E1078,39,20,£400.00
73863,29-Jul-17,E1051,53,6,£117.00
16272,29-Nov-16,E1037,37,21,"£1,113.00"
38434,14-Jan-16,E1016,43,10,£400.00
6069,14-Jun-18,E1033,50,15,£315.00
65222,14-Oct-17,E1053,67,30,"£1,479.00"
14426,26-Jan-15,E1050,20,9,£225.00
19733,04-Jun-16,E1064,16,50,£125.00
51759,01-May-15,E1044,65,4,£48.00
10385,04-Jan-17,E1029,9,14,£308.00
22684,08-May-17,E1047,3,10,£184.00
33869,07-Oct-16,E1048,73,10,£300.00
39395,20-Apr-15,E1031,30,24,£231.60
81469,15-Feb-16,E1047,31,50,£300.00
23873,06-Mar-15,E1019,14,15,£105.00
55544,11-Jul-15,E1060,11,4,£51.00
35070,28-Jun-15,E1072,33,6,£84.00
43751,08-Jan-15,E1056,60,20,£250.00
24842,08-Feb-17,E1075,19,20,£250.00
6461,25-Jul-15,E1070,51,40,"£1,520.00"
48673,24-Jan-16,E1012,28,100,"£1,900.00"
50963,12-Dec-18,E1063,51,4,£152.00
89393,12-Aug-16,E1089,43,60,"£2,400.00"
18267,15-Jul-16,E1050,8,20,£360.00
26094,28-Jan-17,E1018,3,14,£257.60
87681,05-Nov-18,E1006,38,10,£320.00
26745,20-Feb-17,E1019,67,50,"£2,465.00"
41831,27-Jun-18,E1059,10,25,£533.75
11861,20-Mar-17,E1044,27,5,£155.00
57541,07-Aug-18,E1029,41,20,£696.00
55484,09-Mar-15,E1044,34,4,£40.00
76299,04-Sep-18,E1052,25,21,£655.83
41380,18-Dec-16,E1075,43,30,"£1,200.00"
29594,31-Aug-15,E1054,50,24,£504.00
41317,05-Oct-18,E1063,73,30,£900.00
83057,16-Jan-18,E1056,52,120,"£6,600.00"
41248,09-May-16,E1076,71,65,£484.25
18769,14-May-16,E1089,26,30,£630.00
86228,12-Jun-15,E1025,34,24,£240.00
87640,04-Nov-16,E1027,13,5,£66.25
16208,02-Dec-18,E1014,62,35,"£2,835.00"
35920,30-Mar-16,E1069,10,12,£256.20
88864,19-Nov-17,E1071,69,20,"£2,475.80"
32544,27-Aug-18,E1057,69,50,"£6,189.50"
72085,25-Jun-17,E1040,75,9,£395.10
43166,10-Aug-15,E1044,3,10,£184.00
85193,05-May-16,E1020,72,4,£36.00
79613,31-Jan-16,E1003,3,30,£552.00
57320,14-Jan-15,E1046,57,35,"£1,596.00"
58457,12-Nov-15,E1005,27,60,"£1,860.00"
81546,24-Jul-16,E1001,51,5,£190.00
8512,19-Aug-17,E1025,50,25,£525.00
59172,05-Jul-15,E1038,29,48,"£2,208.00"
32467,24-Feb-15,E1084,9,6,£132.00
17525,31-Oct-15,E1052,22,10,£45.00
65186,27-Aug-17,E1049,21,70,"£1,820.00"
82968,31-Mar-17,E1068,57,20,£912.00
48445,06-Jul-18,E1010,37,30,"£1,590.00"
17557,10-Apr-18,E1032,54,15,£116.25
66062,18-Feb-16,E1048,76,20,£665.00
82339,14-May-17,E1011,74,10,£162.50
16013,09-Sep-18,E1042,65,20,£240.00
86631,21-May-17,E1027,31,14,£84.00
67767,18-Sep-18,E1087,68,42,£386.40
75514,05-Mar-17,E1015,72,12,£108.00
30804,10-Jan-16,E1004,77,45,£427.50
76414,09-Mar-15,E1078,46,100,"£1,500.00"
89010,04-Dec-16,E1061,49,28,£918.40
86000,29-Jun-16,E1089,43,3,£120.00
11153,06-Dec-17,E1018,40,6,£582.00
74193,02-Oct-17,E1033,29,10,£460.00
45033,04-Jul-18,E1004,55,21,£315.00
67575,12-Mar-17,E1035,34,15,£150.00
29143,27-May-16,E1053,38,10,£320.00
5529,02-Jul-15,E1068,41,6,£208.80
64016,20-Apr-18,E1030,27,40,"£1,240.00"
67853,07-Jul-16,E1021,59,80,"£3,512.00"
67220,16-May-17,E1031,17,70,"£1,085.00"
31301,21-Jul-15,E1042,60,55,£687.50
10915,03-Feb-15,E1047,28,18,£342.00
87699,23-Mar-17,E1086,43,8,£320.00
21862,01-Feb-15,E1041,12,40,"£10,540.00"
76101,20-Apr-15,E1080,22,8,£36.00
52188,18-Oct-15,E1078,70,14,£325.50
17146,02-Sep-17,E1056,8,5,£90.00
64997,23-Aug-15,E1057,25,5,£156.15
17496,15-Nov-16,E1089,44,15,£210.00
15243,05-Mar-15,E1052,71,14,£104.30
23327,01-Feb-16,E1079,20,15,£375.00
40624,30-Mar-17,E1046,15,15,£322.50
76333,14-Aug-16,E1087,64,30,£855.00
85131,13-Jun-16,E1038,51,20,£760.00
45722,17-Apr-16,E1056,2,70,£700.00
70993,25-May-18,E1016,77,15,£142.50
42041,28-Mar-16,E1016,5,42,"£2,625.00"
51863,20-Jan-17,E1008,38,40,"£1,280.00"
37367,10-Jun-18,E1064,4,5,£170.00
14546,05-Nov-17,E1028,40,5,£485.00
13668,20-Sep-15,E1065,61,5,£70.00
26434,02-Feb-17,E1061,2,20,£200.00
47720,26-Aug-16,E1051,19,15,£187.50
85929,27-Sep-17,E1037,55,10,£150.00
42011,28-May-16,E1062,72,20,£180.00
63907,20-Dec-17,E1006,32,18,£324.00
40860,23-Dec-17,E1037,23,21,£756.00
31629,30-Oct-18,E1047,13,3,£39.75
72210,15-Dec-15,E1066,31,25,£150.00
17720,14-Oct-15,E1009,56,15,£142.50
79868,05-Oct-16,E1074,71,30,£223.50
14288,19-Jul-17,E1050,66,10,£180.00
46256,14-Feb-18,E1086,16,6,£15.00
31752,25-Dec-16,E1020,28,10,£190.00
62974,09-Apr-15,E1005,59,10,£439.00
87917,28-Nov-16,E1012,4,5,£170.00
43348,06-Jul-15,E1062,16,3,£7.50
9743,07-Mar-18,E1067,24,12,£233.40
19916,11-Jan-18,E1072,46,20,£300.00
26983,28-May-17,E1089,35,20,£421.00
15342,03-Jan-18,E1045,76,35,"£1,163.75"
44481,25-Jul-15,E1021,21,15,£390.00
61949,21-Nov-17,E1036,40,25,"£2,425.00"
14548,23-Mar-15,E1045,20,9,£225.00
85179,21-Feb-17,E1017,57,20,£912.00
72694,14-Oct-15,E1006,71,12,£89.40
17469,30-Jun-15,E1026,1,35,"£1,365.00"
39682,07-Sep-17,E1007,14,8,£56.00
41316,29-May-18,E1052,23,20,£720.00
48202,08-Feb-15,E1005,38,30,£960.00
44420,13-Oct-15,E1082,19,36,£450.00
63340,20-Dec-18,E1088,3,13,£239.20
13830,26-Mar-18,E1083,9,80,"£1,760.00"
39341,04-Aug-18,E1066,38,35,"£1,120.00"
74259,05-Sep-15,E1060,5,50,"£3,125.00"
86023,04-Sep-17,E1029,36,2,£34.00
19914,19-Aug-17,E1014,37,15,£795.00
42496,02-May-17,E1051,13,35,£463.75
24641,30-Apr-16,E1064,9,15,£330.00
36893,07-Dec-18,E1001,39,40,£800.00
20982,13-Feb-15,E1032,77,10,£95.00
9195,03-Jan-15,E1053,64,6,£171.00
30360,16-Apr-16,E1020,28,25,£475.00
86768,21-Aug-16,E1087,53,10,£195.00
47141,27-Jul-17,E1082,70,60,"£1,395.00"
47735,19-Aug-16,E1066,18,25,£950.00
15156,05-Sep-16,E1018,4,20,£680.00
72153,21-Feb-15,E1003,20,21,£525.00
79625,23-Apr-17,E1001,19,60,£750.00
85988,03-Aug-17,E1070,17,8,£124.00
77493,17-Mar-17,E1011,72,15,£135.00
73130,17-Feb-18,E1089,28,20,£380.00
45377,09-May-18,E1045,11,50,£637.50
51330,13-Feb-15,E1047,15,60,"£1,290.00"
40623,13-May-15,E1061,3,30,£552.00
75643,15-Oct-17,E1014,31,20,£120.00
63433,30-Sep-18,E1060,70,21,£488.25
40550,20-Sep-16,E1053,77,15,£142.50
76210,21-May-18,E1052,39,2,£40.00
66785,01-Jun-16,E1021,31,21,£126.00
33768,13-Mar-15,E1071,46,20,£300.00
22716,08-Apr-16,E1039,21,4,£104.00
88288,10-May-16,E1059,27,20,£620.00
84218,26-Apr-16,E1036,77,15,£142.50
6664,31-Aug-18,E1077,29,30,"£1,380.00"
76633,01-Jun-15,E1088,23,35,"£1,260.00"
63396,05-Sep-15,E1042,31,15,£90.00
75885,10-Jun-16,E1042,1,18,£702.00
83642,04-Aug-18,E1038,67,20,£986.00
76238,16-May-16,E1086,19,30,£375.00
84926,14-May-16,E1082,75,15,£658.50
28958,14-Jun-15,E1039,59,15,£658.50
6171,12-Nov-18,E1032,24,20,£389.00
24933,28-Feb-17,E1018,4,15,£510.00
39726,26-Nov-17,E1042,40,25,"£2,425.00"
6202,16-Jan-18,E1089,33,30,£420.00
15776,20-Feb-16,E1077,21,30,£780.00
14920,10-Jan-16,E1034,12,12,"£3,162.00"
7450,12-May-18,E1049,35,20,£421.00
20792,25-Oct-15,E1059,5,20,"£1,250.00"
42692,24-Jul-18,E1029,72,2,£18.00
76765,01-Mar-18,E1063,64,30,£855.00
41698,16-May-18,E1058,53,20,£390.00
32901,18-Jun-16,E1035,63,20,£200.00
16246,05-Aug-15,E1069,22,6,£27.00
64605,01-Jun-18,E1049,11,12,£153.00
23222,16-Apr-16,E1031,50,20,£420.00
41818,21-Apr-16,E1078,42,3,£77.67
24833,15-Jan-15,E1039,51,28,"£1,064.00"
47206,10-Dec-16,E1065,68,6,£55.20
11470,03-Apr-18,E1067,77,45,£427.50
56945,29-Jan-17,E1068,14,30,£210.00
50149,08-May-18,E1086,7,24,£456.00
77181,12-Aug-16,E1048,40,50,"£4,850.00"
27074,16-Oct-17,E1035,73,10,£300.00
88748,21-Mar-18,E1045,43,45,"£1,800.00"
72133,28-Jun-17,E1023,53,70,"£1,365.00"
63229,11-Dec-18,E1082,22,60,£270.00
31375,07-Sep-18,E1054,19,70,£875.00
76136,11-Nov-18,E1013,28,55,"£1,045.00"
38022,15-Jan-16,E1013,22,20,£90.00
37318,03-Sep-17,E1001,71,24,£178.80
54757,18-May-16,E1075,62,40,"£3,240.00"
89854,16-Dec-17,E1056,15,21,£451.50
69215,29-Jun-15,E1011,55,49,£735.00
26773,03-Jan-17,E1025,1,3,£117.00
25413,18-May-15,E1076,49,10,£328.00
7741,04-Nov-15,E1066,69,20,"£2,475.80"
29127,15-Mar-15,E1049,51,30,"£1,140.00"
28696,27-Sep-15,E1042,1,30,"£1,170.00"
80983,22-Dec-17,E1065,36,24,£408.00
33508,04-Sep-17,E1088,56,12,£114.00
78347,23-May-17,E1016,14,15,£105.00
58737,18-Nov-15,E1053,24,1,£19.45
84711,31-Mar-18,E1004,14,20,£140.00
40645,23-Nov-15,E1042,46,10,£150.00
83610,16-Sep-17,E1017,62,36,"£2,916.00"
7460,08-Oct-18,E1066,53,10,£195.00
10824,17-Mar-18,E1002,43,45,"£1,800.00"
23713,09-Mar-15,E1034,47,14,£336.00
77684,30-Jul-15,E1083,55,8,£120.00
27701,29-Oct-16,E1060,61,15,£210.00
70900,27-Jul-15,E1034,65,4,£48.00
35174,08-Dec-17,E1046,76,30,£997.50
44838,08-Oct-16,E1019,2,25,£250.00
57294,19-Jun-17,E1081,37,25,"£1,325.00"
43181,13-Mar-16,E1024,22,60,£270.00
74721,16-Nov-16,E1069,5,50,"£3,125.00"
72819,30-Jan-15,E1039,63,32,£320.00
49650,04-Jun-18,E1037,74,10,£162.50
38057,08-Apr-15,E1018,74,12,£195.00
24362,05-Aug-18,E1009,67,10,£493.00
38550,14-Sep-16,E1063,40,12,"£1,164.00"
18443,10-Jun-17,E1042,21,15,£390.00
40853,17-May-15,E1005,23,3,£108.00
51833,01-Oct-18,E1048,75,6,£263.40
82624,15-Mar-18,E1039,75,6,£263.40
37413,09-Feb-18,E1038,10,5,£106.75
66754,15-May-16,E1014,18,10,£380.00
64723,12-Nov-16,E1012,47,30,£720.00
18807,19-Jan-16,E1047,57,30,"£1,368.00"
13087,28-Dec-16,E1003,67,2,£98.60
19322,26-Jun-16,E1035,35,21,£442.05
47869,16-Dec-15,E1074,8,7,£126.00
30218,04-Dec-16,E1071,29,30,"£1,380.00"
25917,31-Jul-15,E1008,47,8,£192.00
74905,06-Aug-15,E1018,11,100,"£1,275.00"
21236,08-May-18,E1048,62,30,"£2,430.00"
12074,25-Aug-18,E1023,62,120,"£9,720.00"
